scen,iter,col,category,count
pvalloc_29nbfs_LRG2_gridoptim_max,7,GKLAS,1110,4102
pvalloc_29nbfs_LRG2_gridoptim_max,7,GKLAS,1122,505
pvalloc_29nbfs_LRG2_gridoptim_max,7,GKLAS,1121,136
pvalloc_29nbfs_LRG2_gridoptim_max,7,are_typ,Rural,22
pvalloc_29nbfs_LRG2_gridoptim_max,7,are_typ,Suburban,1189
pvalloc_29nbfs_LRG2_gridoptim_max,7,are_typ,Urban,3532
pvalloc_29nbfs_LRG2_gridoptim_max,7,heatpump_TF,no_heatpump,4244
pvalloc_29nbfs_LRG2_gridoptim_max,7,heatpump_TF,heatpump,499
pvalloc_29nbfs_LRG2_gridoptim_max,7,filter_tag,south_40pr,799
pvalloc_29nbfs_LRG2_gridoptim_max,7,filter_tag,na,2728
pvalloc_29nbfs_LRG2_gridoptim_max,7,filter_tag,eastwest_80pr,593
pvalloc_29nbfs_LRG2_gridoptim_max,7,filter_tag,eastwest_70pr,232
pvalloc_29nbfs_LRG2_gridoptim_max,7,filter_tag,south_50pr,391
pvalloc_29nbfs_LRG2_gridoptim_max,8,GKLAS,1121,25
pvalloc_29nbfs_LRG2_gridoptim_max,8,GKLAS,1122,50
pvalloc_29nbfs_LRG2_gridoptim_max,8,GKLAS,1110,1772
pvalloc_29nbfs_LRG2_gridoptim_max,8,are_typ,Urban,1371
pvalloc_29nbfs_LRG2_gridoptim_max,8,are_typ,Suburban,476
pvalloc_29nbfs_LRG2_gridoptim_max,8,heatpump_TF,heatpump,290
pvalloc_29nbfs_LRG2_gridoptim_max,8,heatpump_TF,no_heatpump,1557
pvalloc_29nbfs_LRG2_gridoptim_max,8,filter_tag,south_50pr,120
pvalloc_29nbfs_LRG2_gridoptim_max,8,filter_tag,south_40pr,250
pvalloc_29nbfs_LRG2_gridoptim_max,8,filter_tag,eastwest_80pr,97
pvalloc_29nbfs_LRG2_gridoptim_max,8,filter_tag,eastwest_70pr,58
pvalloc_29nbfs_LRG2_gridoptim_max,8,filter_tag,na,1322
pvalloc_29nbfs_LRG2_max,1,GKLAS,1121,43
pvalloc_29nbfs_LRG2_max,1,GKLAS,1110,117
pvalloc_29nbfs_LRG2_max,1,GKLAS,1122,494
pvalloc_29nbfs_LRG2_max,1,are_typ,Urban,346
pvalloc_29nbfs_LRG2_max,1,are_typ,Rural,65
pvalloc_29nbfs_LRG2_max,1,are_typ,Suburban,243
pvalloc_29nbfs_LRG2_max,1,heatpump_TF,no_heatpump,446
pvalloc_29nbfs_LRG2_max,1,heatpump_TF,heatpump,208
pvalloc_29nbfs_LRG2_max,1,filter_tag,south_40pr,91
pvalloc_29nbfs_LRG2_max,1,filter_tag,eastwest_70pr,28
pvalloc_29nbfs_LRG2_max,1,filter_tag,south_50pr,65
pvalloc_29nbfs_LRG2_max,1,filter_tag,na,414
pvalloc_29nbfs_LRG2_max,1,filter_tag,eastwest_80pr,56
pvalloc_29nbfs_LRG2_max,2,GKLAS,1121,64
pvalloc_29nbfs_LRG2_max,2,GKLAS,1122,634
pvalloc_29nbfs_LRG2_max,2,GKLAS,1110,370
pvalloc_29nbfs_LRG2_max,2,are_typ,Rural,158
pvalloc_29nbfs_LRG2_max,2,are_typ,Urban,485
pvalloc_29nbfs_LRG2_max,2,are_typ,Suburban,425
pvalloc_29nbfs_LRG2_max,2,heatpump_TF,no_heatpump,665
pvalloc_29nbfs_LRG2_max,2,heatpump_TF,heatpump,403
pvalloc_29nbfs_LRG2_max,2,filter_tag,eastwest_70pr,37
pvalloc_29nbfs_LRG2_max,2,filter_tag,eastwest_80pr,175
pvalloc_29nbfs_LRG2_max,2,filter_tag,south_50pr,86
pvalloc_29nbfs_LRG2_max,2,filter_tag,south_40pr,140
pvalloc_29nbfs_LRG2_max,2,filter_tag,na,630
pvalloc_29nbfs_LRG2_max,3,GKLAS,1110,762
pvalloc_29nbfs_LRG2_max,3,GKLAS,1121,83
pvalloc_29nbfs_LRG2_max,3,GKLAS,1122,832
pvalloc_29nbfs_LRG2_max,3,are_typ,Suburban,592
pvalloc_29nbfs_LRG2_max,3,are_typ,Urban,856
pvalloc_29nbfs_LRG2_max,3,are_typ,Rural,229
pvalloc_29nbfs_LRG2_max,3,heatpump_TF,no_heatpump,1017
pvalloc_29nbfs_LRG2_max,3,heatpump_TF,heatpump,660
pvalloc_29nbfs_LRG2_max,3,filter_tag,south_40pr,215
pvalloc_29nbfs_LRG2_max,3,filter_tag,south_50pr,116
pvalloc_29nbfs_LRG2_max,3,filter_tag,na,916
pvalloc_29nbfs_LRG2_max,3,filter_tag,eastwest_80pr,339
pvalloc_29nbfs_LRG2_max,3,filter_tag,eastwest_70pr,91
pvalloc_29nbfs_LRG2_max,4,GKLAS,1110,1537
pvalloc_29nbfs_LRG2_max,4,GKLAS,1121,196
pvalloc_29nbfs_LRG2_max,4,GKLAS,1122,659
pvalloc_29nbfs_LRG2_max,4,are_typ,Suburban,880
pvalloc_29nbfs_LRG2_max,4,are_typ,Rural,300
pvalloc_29nbfs_LRG2_max,4,are_typ,Urban,1212
pvalloc_29nbfs_LRG2_max,4,heatpump_TF,no_heatpump,1719
pvalloc_29nbfs_LRG2_max,4,heatpump_TF,heatpump,673
pvalloc_29nbfs_LRG2_max,4,filter_tag,south_50pr,176
pvalloc_29nbfs_LRG2_max,4,filter_tag,south_40pr,288
pvalloc_29nbfs_LRG2_max,4,filter_tag,eastwest_80pr,337
pvalloc_29nbfs_LRG2_max,4,filter_tag,na,1451
pvalloc_29nbfs_LRG2_max,4,filter_tag,eastwest_70pr,140
pvalloc_29nbfs_LRG2_max,5,GKLAS,1110,2867
pvalloc_29nbfs_LRG2_max,5,GKLAS,1122,171
pvalloc_29nbfs_LRG2_max,5,GKLAS,1121,226
pvalloc_29nbfs_LRG2_max,5,are_typ,Urban,1843
pvalloc_29nbfs_LRG2_max,5,are_typ,Rural,282
pvalloc_29nbfs_LRG2_max,5,are_typ,Suburban,1139
pvalloc_29nbfs_LRG2_max,5,heatpump_TF,no_heatpump,3021
pvalloc_29nbfs_LRG2_max,5,heatpump_TF,heatpump,243
pvalloc_29nbfs_LRG2_max,5,filter_tag,south_40pr,599
pvalloc_29nbfs_LRG2_max,5,filter_tag,na,1712
pvalloc_29nbfs_LRG2_max,5,filter_tag,south_50pr,358
pvalloc_29nbfs_LRG2_max,5,filter_tag,eastwest_80pr,440
pvalloc_29nbfs_LRG2_max,5,filter_tag,eastwest_70pr,155
pvalloc_29nbfs_LRG2_max,6,GKLAS,1121,200
pvalloc_29nbfs_LRG2_max,6,GKLAS,1122,58
pvalloc_29nbfs_LRG2_max,6,GKLAS,1110,4925
pvalloc_29nbfs_LRG2_max,6,are_typ,Suburban,1519
pvalloc_29nbfs_LRG2_max,6,are_typ,Urban,3480
pvalloc_29nbfs_LRG2_max,6,are_typ,Rural,184
pvalloc_29nbfs_LRG2_max,6,heatpump_TF,heatpump,50
pvalloc_29nbfs_LRG2_max,6,heatpump_TF,no_heatpump,5133
pvalloc_29nbfs_LRG2_max,6,filter_tag,eastwest_80pr,989
pvalloc_29nbfs_LRG2_max,6,filter_tag,na,2193
pvalloc_29nbfs_LRG2_max,6,filter_tag,south_50pr,572
pvalloc_29nbfs_LRG2_max,6,filter_tag,eastwest_70pr,285
pvalloc_29nbfs_LRG2_max,6,filter_tag,south_40pr,1144
pvalloc_29nbfs_LRG2_max,7,GKLAS,1121,37
pvalloc_29nbfs_LRG2_max,7,GKLAS,1122,17
pvalloc_29nbfs_LRG2_max,7,GKLAS,1110,6477
pvalloc_29nbfs_LRG2_max,7,are_typ,Suburban,1926
pvalloc_29nbfs_LRG2_max,7,are_typ,Rural,118
pvalloc_29nbfs_LRG2_max,7,are_typ,Urban,4487
pvalloc_29nbfs_LRG2_max,7,heatpump_TF,no_heatpump,6519
pvalloc_29nbfs_LRG2_max,7,heatpump_TF,heatpump,12
pvalloc_29nbfs_LRG2_max,7,filter_tag,na,2950
pvalloc_29nbfs_LRG2_max,7,filter_tag,south_50pr,327
pvalloc_29nbfs_LRG2_max,7,filter_tag,south_40pr,955
pvalloc_29nbfs_LRG2_max,7,filter_tag,eastwest_70pr,279
pvalloc_29nbfs_LRG2_max,7,filter_tag,eastwest_80pr,2020
pvalloc_29nbfs_LRG2_max,8,GKLAS,1121,7
pvalloc_29nbfs_LRG2_max,8,GKLAS,1110,2212
pvalloc_29nbfs_LRG2_max,8,GKLAS,1122,15
pvalloc_29nbfs_LRG2_max,8,are_typ,Rural,56
pvalloc_29nbfs_LRG2_max,8,are_typ,Urban,1596
pvalloc_29nbfs_LRG2_max,8,are_typ,Suburban,582
pvalloc_29nbfs_LRG2_max,8,heatpump_TF,heatpump,13
pvalloc_29nbfs_LRG2_max,8,heatpump_TF,no_heatpump,2221
pvalloc_29nbfs_LRG2_max,8,filter_tag,south_40pr,78
pvalloc_29nbfs_LRG2_max,8,filter_tag,eastwest_80pr,474
pvalloc_29nbfs_LRG2_max,8,filter_tag,na,1456
pvalloc_29nbfs_LRG2_max,8,filter_tag,eastwest_70pr,181
pvalloc_29nbfs_LRG2_max,8,filter_tag,south_50pr,45
pvalloc_29nbfs_LRG2_max_epzb0_50,1,GKLAS,1121,16
pvalloc_29nbfs_LRG2_max_epzb0_50,1,GKLAS,1110,36
pvalloc_29nbfs_LRG2_max_epzb0_50,1,GKLAS,1122,231
pvalloc_29nbfs_LRG2_max_epzb0_50,1,are_typ,Suburban,96
pvalloc_29nbfs_LRG2_max_epzb0_50,1,are_typ,Rural,27
pvalloc_29nbfs_LRG2_max_epzb0_50,1,are_typ,Urban,160
pvalloc_29nbfs_LRG2_max_epzb0_50,1,heatpump_TF,heatpump,101
pvalloc_29nbfs_LRG2_max_epzb0_50,1,heatpump_TF,no_heatpump,182
pvalloc_29nbfs_LRG2_max_epzb0_50,1,filter_tag,eastwest_80pr,22
pvalloc_29nbfs_LRG2_max_epzb0_50,1,filter_tag,eastwest_70pr,7
pvalloc_29nbfs_LRG2_max_epzb0_50,1,filter_tag,south_50pr,21
pvalloc_29nbfs_LRG2_max_epzb0_50,1,filter_tag,na,187
pvalloc_29nbfs_LRG2_max_epzb0_50,1,filter_tag,south_40pr,46
pvalloc_29nbfs_LRG2_max_epzb0_50,2,GKLAS,1110,91
pvalloc_29nbfs_LRG2_max_epzb0_50,2,GKLAS,1122,293
pvalloc_29nbfs_LRG2_max_epzb0_50,2,GKLAS,1121,29
pvalloc_29nbfs_LRG2_max_epzb0_50,2,are_typ,Suburban,157
pvalloc_29nbfs_LRG2_max_epzb0_50,2,are_typ,Urban,213
pvalloc_29nbfs_LRG2_max_epzb0_50,2,are_typ,Rural,43
pvalloc_29nbfs_LRG2_max_epzb0_50,2,heatpump_TF,no_heatpump,296
pvalloc_29nbfs_LRG2_max_epzb0_50,2,heatpump_TF,heatpump,117
pvalloc_29nbfs_LRG2_max_epzb0_50,2,filter_tag,south_50pr,46
pvalloc_29nbfs_LRG2_max_epzb0_50,2,filter_tag,eastwest_80pr,41
pvalloc_29nbfs_LRG2_max_epzb0_50,2,filter_tag,south_40pr,48
pvalloc_29nbfs_LRG2_max_epzb0_50,2,filter_tag,na,257
pvalloc_29nbfs_LRG2_max_epzb0_50,2,filter_tag,eastwest_70pr,21
pvalloc_29nbfs_LRG2_max_epzb0_50,3,GKLAS,1122,374
pvalloc_29nbfs_LRG2_max_epzb0_50,3,GKLAS,1121,37
pvalloc_29nbfs_LRG2_max_epzb0_50,3,GKLAS,1110,176
pvalloc_29nbfs_LRG2_max_epzb0_50,3,are_typ,Urban,264
pvalloc_29nbfs_LRG2_max_epzb0_50,3,are_typ,Suburban,244
pvalloc_29nbfs_LRG2_max_epzb0_50,3,are_typ,Rural,79
pvalloc_29nbfs_LRG2_max_epzb0_50,3,heatpump_TF,no_heatpump,387
pvalloc_29nbfs_LRG2_max_epzb0_50,3,heatpump_TF,heatpump,200
pvalloc_29nbfs_LRG2_max_epzb0_50,3,filter_tag,na,377
pvalloc_29nbfs_LRG2_max_epzb0_50,3,filter_tag,eastwest_80pr,74
pvalloc_29nbfs_LRG2_max_epzb0_50,3,filter_tag,south_40pr,77
pvalloc_29nbfs_LRG2_max_epzb0_50,3,filter_tag,south_50pr,44
pvalloc_29nbfs_LRG2_max_epzb0_50,3,filter_tag,eastwest_70pr,15
pvalloc_29nbfs_LRG2_max_epzb0_50,4,GKLAS,1110,374
pvalloc_29nbfs_LRG2_max_epzb0_50,4,GKLAS,1122,500
pvalloc_29nbfs_LRG2_max_epzb0_50,4,GKLAS,1121,42
pvalloc_29nbfs_LRG2_max_epzb0_50,4,are_typ,Rural,135
pvalloc_29nbfs_LRG2_max_epzb0_50,4,are_typ,Urban,446
pvalloc_29nbfs_LRG2_max_epzb0_50,4,are_typ,Suburban,335
pvalloc_29nbfs_LRG2_max_epzb0_50,4,heatpump_TF,heatpump,367
pvalloc_29nbfs_LRG2_max_epzb0_50,4,heatpump_TF,no_heatpump,549
pvalloc_29nbfs_LRG2_max_epzb0_50,4,filter_tag,eastwest_80pr,200
pvalloc_29nbfs_LRG2_max_epzb0_50,4,filter_tag,south_50pr,78
pvalloc_29nbfs_LRG2_max_epzb0_50,4,filter_tag,eastwest_70pr,41
pvalloc_29nbfs_LRG2_max_epzb0_50,4,filter_tag,na,464
pvalloc_29nbfs_LRG2_max_epzb0_50,4,filter_tag,south_40pr,133
pvalloc_29nbfs_LRG2_max_epzb0_50,5,GKLAS,1110,552
pvalloc_29nbfs_LRG2_max_epzb0_50,5,GKLAS,1121,65
pvalloc_29nbfs_LRG2_max_epzb0_50,5,GKLAS,1122,554
pvalloc_29nbfs_LRG2_max_epzb0_50,5,are_typ,Urban,590
pvalloc_29nbfs_LRG2_max_epzb0_50,5,are_typ,Rural,165
pvalloc_29nbfs_LRG2_max_epzb0_50,5,are_typ,Suburban,416
pvalloc_29nbfs_LRG2_max_epzb0_50,5,heatpump_TF,no_heatpump,700
pvalloc_29nbfs_LRG2_max_epzb0_50,5,heatpump_TF,heatpump,471
pvalloc_29nbfs_LRG2_max_epzb0_50,5,filter_tag,eastwest_70pr,71
pvalloc_29nbfs_LRG2_max_epzb0_50,5,filter_tag,na,656
pvalloc_29nbfs_LRG2_max_epzb0_50,5,filter_tag,south_40pr,141
pvalloc_29nbfs_LRG2_max_epzb0_50,5,filter_tag,eastwest_80pr,230
pvalloc_29nbfs_LRG2_max_epzb0_50,5,filter_tag,south_50pr,73
pvalloc_29nbfs_LRG2_max_epzb0_50,6,GKLAS,1122,473
pvalloc_29nbfs_LRG2_max_epzb0_50,6,GKLAS,1110,889
pvalloc_29nbfs_LRG2_max_epzb0_50,6,GKLAS,1121,118
pvalloc_29nbfs_LRG2_max_epzb0_50,6,are_typ,Suburban,524
pvalloc_29nbfs_LRG2_max_epzb0_50,6,are_typ,Urban,756
pvalloc_29nbfs_LRG2_max_epzb0_50,6,are_typ,Rural,200
pvalloc_29nbfs_LRG2_max_epzb0_50,6,heatpump_TF,heatpump,483
pvalloc_29nbfs_LRG2_max_epzb0_50,6,heatpump_TF,no_heatpump,997
pvalloc_29nbfs_LRG2_max_epzb0_50,6,filter_tag,south_40pr,185
pvalloc_29nbfs_LRG2_max_epzb0_50,6,filter_tag,south_50pr,119
pvalloc_29nbfs_LRG2_max_epzb0_50,6,filter_tag,na,863
pvalloc_29nbfs_LRG2_max_epzb0_50,6,filter_tag,eastwest_70pr,91
pvalloc_29nbfs_LRG2_max_epzb0_50,6,filter_tag,eastwest_80pr,222
pvalloc_29nbfs_LRG2_max_epzb0_50,7,GKLAS,1110,1481
pvalloc_29nbfs_LRG2_max_epzb0_50,7,GKLAS,1122,288
pvalloc_29nbfs_LRG2_max_epzb0_50,7,GKLAS,1121,165
pvalloc_29nbfs_LRG2_max_epzb0_50,7,are_typ,Suburban,717
pvalloc_29nbfs_LRG2_max_epzb0_50,7,are_typ,Urban,992
pvalloc_29nbfs_LRG2_max_epzb0_50,7,are_typ,Rural,225
pvalloc_29nbfs_LRG2_max_epzb0_50,7,heatpump_TF,no_heatpump,1579
pvalloc_29nbfs_LRG2_max_epzb0_50,7,heatpump_TF,heatpump,355
pvalloc_29nbfs_LRG2_max_epzb0_50,7,filter_tag,south_50pr,148
pvalloc_29nbfs_LRG2_max_epzb0_50,7,filter_tag,na,1176
pvalloc_29nbfs_LRG2_max_epzb0_50,7,filter_tag,south_40pr,274
pvalloc_29nbfs_LRG2_max_epzb0_50,7,filter_tag,eastwest_70pr,86
pvalloc_29nbfs_LRG2_max_epzb0_50,7,filter_tag,eastwest_80pr,250
pvalloc_29nbfs_LRG2_max_epzb0_50,8,GKLAS,1110,2217
pvalloc_29nbfs_LRG2_max_epzb0_50,8,GKLAS,1122,81
pvalloc_29nbfs_LRG2_max_epzb0_50,8,GKLAS,1121,141
pvalloc_29nbfs_LRG2_max_epzb0_50,8,are_typ,Urban,1404
pvalloc_29nbfs_LRG2_max_epzb0_50,8,are_typ,Rural,174
pvalloc_29nbfs_LRG2_max_epzb0_50,8,are_typ,Suburban,861
pvalloc_29nbfs_LRG2_max_epzb0_50,8,heatpump_TF,heatpump,98
pvalloc_29nbfs_LRG2_max_epzb0_50,8,heatpump_TF,no_heatpump,2341
pvalloc_29nbfs_LRG2_max_epzb0_50,8,filter_tag,south_40pr,462
pvalloc_29nbfs_LRG2_max_epzb0_50,8,filter_tag,south_50pr,296
pvalloc_29nbfs_LRG2_max_epzb0_50,8,filter_tag,na,1222
pvalloc_29nbfs_LRG2_max_epzb0_50,8,filter_tag,eastwest_70pr,123
pvalloc_29nbfs_LRG2_max_epzb0_50,8,filter_tag,eastwest_80pr,336
pvalloc_29nbfs_LRG2_max_epzb0_50,9,GKLAS,1121,167
pvalloc_29nbfs_LRG2_max_epzb0_50,9,GKLAS,1110,3365
pvalloc_29nbfs_LRG2_max_epzb0_50,9,GKLAS,1122,46
pvalloc_29nbfs_LRG2_max_epzb0_50,9,are_typ,Urban,2360
pvalloc_29nbfs_LRG2_max_epzb0_50,9,are_typ,Rural,130
pvalloc_29nbfs_LRG2_max_epzb0_50,9,are_typ,Suburban,1088
pvalloc_29nbfs_LRG2_max_epzb0_50,9,heatpump_TF,no_heatpump,3540
pvalloc_29nbfs_LRG2_max_epzb0_50,9,heatpump_TF,heatpump,38
pvalloc_29nbfs_LRG2_max_epzb0_50,9,filter_tag,south_50pr,423
pvalloc_29nbfs_LRG2_max_epzb0_50,9,filter_tag,na,1472
pvalloc_29nbfs_LRG2_max_epzb0_50,9,filter_tag,eastwest_80pr,696
pvalloc_29nbfs_LRG2_max_epzb0_50,9,filter_tag,south_40pr,775
pvalloc_29nbfs_LRG2_max_epzb0_50,9,filter_tag,eastwest_70pr,212
pvalloc_29nbfs_LRG2_max_epzb0_50,10,GKLAS,1122,20
pvalloc_29nbfs_LRG2_max_epzb0_50,10,GKLAS,1110,4461
pvalloc_29nbfs_LRG2_max_epzb0_50,10,GKLAS,1121,60
pvalloc_29nbfs_LRG2_max_epzb0_50,10,are_typ,Rural,107
pvalloc_29nbfs_LRG2_max_epzb0_50,10,are_typ,Suburban,1391
pvalloc_29nbfs_LRG2_max_epzb0_50,10,are_typ,Urban,3043
pvalloc_29nbfs_LRG2_max_epzb0_50,10,heatpump_TF,heatpump,12
pvalloc_29nbfs_LRG2_max_epzb0_50,10,heatpump_TF,no_heatpump,4529
pvalloc_29nbfs_LRG2_max_epzb0_50,10,filter_tag,eastwest_80pr,1100
pvalloc_29nbfs_LRG2_max_epzb0_50,10,filter_tag,na,1992
pvalloc_29nbfs_LRG2_max_epzb0_50,10,filter_tag,south_40pr,830
pvalloc_29nbfs_LRG2_max_epzb0_50,10,filter_tag,eastwest_70pr,232
pvalloc_29nbfs_LRG2_max_epzb0_50,10,filter_tag,south_50pr,387
pvalloc_29nbfs_LRG2_max_epzb0_50,11,GKLAS,1122,12
pvalloc_29nbfs_LRG2_max_epzb0_50,11,GKLAS,1110,5414
pvalloc_29nbfs_LRG2_max_epzb0_50,11,GKLAS,1121,13
pvalloc_29nbfs_LRG2_max_epzb0_50,11,are_typ,Suburban,1388
pvalloc_29nbfs_LRG2_max_epzb0_50,11,are_typ,Rural,88
pvalloc_29nbfs_LRG2_max_epzb0_50,11,are_typ,Urban,3963
pvalloc_29nbfs_LRG2_max_epzb0_50,11,heatpump_TF,heatpump,19
pvalloc_29nbfs_LRG2_max_epzb0_50,11,heatpump_TF,no_heatpump,5420
pvalloc_29nbfs_LRG2_max_epzb0_50,11,filter_tag,south_40pr,522
pvalloc_29nbfs_LRG2_max_epzb0_50,11,filter_tag,eastwest_80pr,1627
pvalloc_29nbfs_LRG2_max_epzb0_50,11,filter_tag,eastwest_70pr,295
pvalloc_29nbfs_LRG2_max_epzb0_50,11,filter_tag,south_50pr,104
pvalloc_29nbfs_LRG2_max_epzb0_50,11,filter_tag,na,2891
pvalloc_29nbfs_LRG2_max_epzb0_50,12,GKLAS,1110,214
pvalloc_29nbfs_LRG2_max_epzb0_50,12,GKLAS,1121,3
pvalloc_29nbfs_LRG2_max_epzb0_50,12,GKLAS,1122,8
pvalloc_29nbfs_LRG2_max_epzb0_50,12,are_typ,Rural,20
pvalloc_29nbfs_LRG2_max_epzb0_50,12,are_typ,Urban,114
pvalloc_29nbfs_LRG2_max_epzb0_50,12,are_typ,Suburban,91
pvalloc_29nbfs_LRG2_max_epzb0_50,12,heatpump_TF,heatpump,2
